ID	DOCULECT	CONCEPT	GLOSSID	VALUE	FORM	TOKENS	COGID	BORROWING
1707	JX	bamboo food steamer	548	uẽ21	uẽ21	u ẽ ²¹	548	
1708	DS	bamboo food steamer	548	uen21	uen21	u e n ²¹	548	
1709	ZC	bamboo food steamer	548	uɛ21	uɛ21	u ɛ ²¹	548	
4397	PB	bamboo piece	2086	mi1b	mi1b	m i 1b/¹	2086	
4398	GX	bamboo piece	2086	mi12	mi12	m i ¹²	2086	
4399	EQ	bamboo piece	2086	mi21	mi21	m i ²¹	2086	
4400	EG	bamboo piece	2086	ɲyi21	ɲyi21	ɲ y/ɥ i ²¹	2086	
4401	JM	bamboo piece	2086	(tɕiu44pʰe42)	tɕiu44pʰe42	tɕ i u ⁴⁴ + pʰ e ⁴²	2416	
4402	ZC	bamboo piece	2086	mi21	mi21	m i ²¹	2086	
4403	MZL	bamboo piece	2086	(tsu44xo55)	tsu44xo55	ts u ⁴⁴ + x o ⁵⁵	2417	
4356	PB	bark	1852	tree+skin	drɯ3+be1	d r ɯ ³ + b e ¹	1852	
4357	TL	bark	1852	djɯ21bi35	djɯ21bi35	d j ɯ ²¹ + b i ³⁵	1852	
4358	GX	bark	1852	dʐi12bi21	dʐi12bi21	ɖʐ i ¹² + b i ²¹	1852	
4359	EQ	bark	1852	tree + skin	tree + skin	t r e e #  # s k i n	1852	
4360	EG	bark	1852	tree + skin	tree + skin	t r e e #  # s k i n	1852	
4361	JM	bark	1852	tree + skin	tree + skin	t r e e #  # s k i n	1852	
4362	JX	bark	1852	tsɯ31pe21	tsɯ31pe21	ts ɯ ³¹ + p e ²¹	1852	
4363	DS	bark	1852	tʂɯ21pe21	tʂɯ21pe21	ʈʂ ɯ ²¹ + p e ²¹	1852	
4364	ZC	bark	1852	tsɯpe21	tsɯpe21	ts ɯ p e ²¹	1852	
4365	MZL	bark	1852	ɕen55pe21	ɕen55pe21	ɕ e n ⁵⁵ + p e ²¹	1852	
1323	PB	barley	411	zɔ1	zɔ1	z ɔ ¹	411	
1324	TL	barley	411	zɔ35	zɔ35	z ɔ ³⁵	411	
1325	GX	barley	411	zao12	zao12	z ao ¹²	411	
1326	EQ	barley	411	zo43	zo43	z o ⁴ + ³	411	
1327	EG	barley	411	zo21	zo21	z o ²¹	411	
1328	JM	barley	411	zao21	zao21	z ao ²¹	411	
1329	JX	barley	411	sou21	sou21	s ou ²¹	411	
1330	DS	barley	411	zau21	zau21	z au ²¹	411	
1331	ZC	barley	411	zo21	zo21	z o ²¹	411	
1332	MZL	barley	411	zo21	zo21	z o ²¹	411	
4133	PB	be blind	1715	tæ1	tæ1	t æ ¹	1715	
4134	TL	be blind	1715	ta55	ta55	t a ⁵⁵	1715	
4135	GX	be blind	1715	ten55	ten55	t e n ⁵⁵	1715	
4136	EQ	be blind	1715	tæ24	tæ24	t æ ²⁴	1715	
4137	EG	be blind	1715	ta55	ta55	t a ⁵⁵	1715	
4138	JM	be blind	1715	tã55	tã55	t ã ⁵⁵	1715	
4139	JX	be blind	1715	tan55	tan55	t a n ⁵⁵	1715	
4140	DS	be blind	1715	[ɕa13]	ɕa13	ɕ a ¹ + ³	2399	1
4141	ZC	be blind	1715	tɛ35	tɛ35	t ɛ ³⁵	1715	
4142	MZL	be blind	1715	tɚ55	tɚ55	t ɚ/ə ⁵⁵	1715	
3328	PB	be hungry	1298	tɕɯ1	tɕɯ1	tɕ ɯ ¹	1298	
3329	TL	be hungry	1298	tɕiɯ55qʰɔ42	tɕiɯ55qʰɔ42	tɕ i/j ɯ ⁵⁵ + qʰ ɔ ⁴²	1298	
3330	GX	be hungry	1298	tɕi22qʰa55	tɕi22qʰa55	tɕ i ²² + qʰ a ⁵⁵	1298	
3331	EQ	be hungry	1298	tɕiɯ24qʰa55	tɕiɯ24qʰa55	tɕ i/j ɯ ²⁴ + qʰ a ⁵⁵	1298	
3332	EG	be hungry	1298	tɕʰi55qʰo44	tɕʰi55qʰo44	tɕʰ i ⁵⁵ + qʰ o ⁴⁴	1298	
3333	JM	be hungry	1298	tɕi55qʰa44	tɕi55qʰa44	tɕ i ⁵⁵ + qʰ a ⁴⁴	1298	
3334	JX	be hungry	1298	(ŋõ42)	ŋõ42	ŋ õ ⁴²	2321	
3335	DS	be hungry	1298	tɕi35kʰa44	tɕi35kʰa44	tɕ i ³⁵ + kʰ a ⁴⁴	1298	
3336	ZC	be hungry	1298	(fu44xua55)	fu44xua55	f u ⁴⁴ + x u/w a ⁵⁵	2322	
3337	MZL	be hungry	1298	tɕi55kʰa44	tɕi55kʰa44	tɕ i ⁵⁵ + kʰ a ⁴⁴	1298	
3718	PB	be numb	1513	bri2	bri2	b r i ²	1513	
3719	TL	be numb	1513	(de33)	de33	d e ³³	2351	
3720	GX	be numb	1513	(dʑyen12)ʂi22	ʂi22	ʂ i ²²	1513	
3721	EQ	be numb	1513	(qui21)	qui21	q u/w i ²¹	2352	
3722	EG	be numb	1513	tɕyi21	tɕyi21	tɕ y/ɥ i ²¹	1513	
3723	JM	be numb	1513	tɕyẽ21	tɕyẽ21	tɕ y/ɥ ẽ ²¹	1513	
3724	JX	be numb	1513	piǝ21	piǝ21	p i ə ²¹	1513	
3725	DS	be numb	1513	pi21	pi21	p i ²¹	1513	
3726	ZC	be numb	1513	pi21	pi21	p i ²¹	1513	
3727	MZL	be numb	1513	pi21	pi21	p i ²¹	1513	
3378	PB	be on the other side of (a river)	1343	qæ4	qæ4	q æ ⁴	1343	
3379	TL	be on the other side of (a river)	1343	qa42	qa42	q a ⁴²	1343	
3380	GX	be on the other side of (a river)	1343	qæ24	qæ24	q æ ²⁴	1343	
3381	EQ	be on the other side of (a river)	1343	qæ55	qæ55	q æ ⁵⁵	1343	
3382	EG	be on the other side of (a river)	1343	qa42	qa42	q a ⁴²	1343	
3383	JM	be on the other side of (a river)	1343	qa55	qa55	q a ⁵⁵	1343	
3384	JX	be on the other side of (a river)	1343	ka44	ka44	k a ⁴⁴	1343	
3385	DS	be on the other side of (a river)	1343	kɚ44	kɚ44	k ɚ/ə ⁴⁴	1343	
3386	ZC	be on the other side of (a river)	1343	kɛ55	kɛ55	k ɛ ⁵⁵	1343	
3387	MZL	be on the other side of (a river)	1343	kɚ44	kɚ44	k ɚ/ə ⁴⁴	1343	
3651	PB	be thirsty	1478	qʰa4	qʰa4	qʰ a ⁴	1478	
3652	TL	be thirsty	1478	qʰɔ42	qʰɔ42	qʰ ɔ ⁴²	1478	
3653	GX	be thirsty	1478	qʰa24	qʰa24	qʰ a ²⁴	1478	
3654	EQ	be thirsty	1478	qʰa55	qʰa55	qʰ a ⁵⁵	1478	
3655	EG	be thirsty	1478	qʰo44	qʰo44	qʰ o ⁴⁴	1478	
3656	JM	be thirsty	1478	qʰa55	qʰa55	qʰ a ⁵⁵	1478	
3657	JX	be thirsty	1478	kʰɑ44	kʰɑ44	kʰ ɑ ⁴⁴	1478	
3658	DS	be thirsty	1478	kʰa44	kʰa44	kʰ a ⁴⁴	1478	
3659	ZC	be thirsty	1478	kʰa44	kʰa44	kʰ a ⁴⁴	1478	
3660	MZL	be thirsty	1478	kʰɐ44 (is ɐ a regular phoneme of  mzl or is this a mistake?)	kʰɐ44	kʰ ɐ ⁴⁴	1478	
1674	PB	bed	526	droŋ1	droŋ1	d r o ŋ ¹	526	
1675	TL	bed	526	dioŋ35	dioŋ35	d i/j o ŋ ³⁵	526	
1676	GX	bed	526	dzoŋ12	dzoŋ12	dz o ŋ ¹²	526	
1677	EQ	bed	526	tio21	tio21	t i/j o ²¹	526	
1678	EG	bed	526	(ŋu22ti22tɕʰu42qʰa44)	ŋu22ti22tɕʰu42qʰa44	ŋ u ²² + t i ²² + tɕʰ u ⁴² + qʰ a ⁴⁴	2210	
1679	JM	bed	526	(ũ42fi22tɕʰu42)	ũ42fi22tɕʰu42	ũ ⁴² + f i ²² + tɕʰ u ⁴²	2211	
1680	JX	bed	526	tsõ21	tsõ21	ts õ ²¹	526	
1681	DS	bed	526	(kʰo33)	kʰo33	kʰ o ³³	2212	
1682	ZC	bed	526	tso21	tso21	ts o ²¹	526	
1683	MZL	bed	526	(tɕʰyi21)	tɕʰyi21	tɕʰ y/ɥ i ²¹	2213	
1115	PB	bee	367	pʰjuŋ1	pʰjuŋ1	pʰ j u ŋ ¹	367	
1116	TL	bee	367	fɚ̃55	fɚ̃55	f ɚ/ə̃ ⁵⁵	367	
1117	GX	bee	367	pfuŋ55	pfuŋ55	p f u ŋ ⁵⁵	367	
1118	EQ	bee	367	fo24	fo24	f o ²⁴	367	
1119	EG	bee	367	xõ55	xõ55	x õ ⁵⁵	367	
1120	JM	bee	367	xõ55	xõ55	x õ ⁵⁵	367	
1121	JX	bee	367	fṽ55	fṽ55	f ṽ ⁵⁵	367	
1122	DS	bee	367	fṽ55	fṽ55	f ṽ ⁵⁵	367	
1123	ZC	bee	367	fv55	fv55	f v ⁵⁵	367	
1124	MZL	bee	367	pʰen55	pʰen55	pʰ e n ⁵⁵	367	
382	PB	belly	96	pju4	pju4	p j u ⁴	96	
383	TL	belly	96	fɚ42	fɚ42	f ɚ/ə ⁴²	96	
384	GX	belly	96	[ʐi21]	ʐi21	ʐ i ²¹	2150	1
385	EQ	belly	96	fo24	fo24	f o ²⁴	96	
386	EG	belly	96	xu44	xu44	x u ⁴⁴	96	
387	JM	belly	96	[ʐɚ42]	ʐɚ42	ʐ ɚ/ə ⁴²	2151	1
388	JX	belly	96	fv44	fv44	f v ⁴⁴	96	
389	DS	belly	96	fo44	fo44	f o ⁴⁴	96	
390	ZC	belly	96	fv44	fv44	f v ⁴⁴	96	
391	MZL	belly	96	pɯ44	pɯ44	p ɯ ⁴⁴	96	
2421	PB	big	964	dɔ5	dɔ5	d ɔ ⁵	964	
2422	TL	big	964	dɔ21	dɔ21	d ɔ ²¹	964	
2423	GX	big	964	da42	da42	d a ⁴²	964	
2424	EQ	big	964	da43	da43	d a ⁴ + ³	964	
2425	EG	big	964	do42	do42	d o ⁴²	964	
2426	JM	big	964	do42	do42	d o ⁴²	964	
2427	JX	big	964	tou42	tou42	t ou ⁴²	964	
2428	DS	big	964	tou42	tou42	t ou ⁴²	964	
2429	ZC	big	964	to42	to42	t o ⁴²	964	
2430	MZL	big	964	do42	do42	d o ⁴²	964	
2999	PB	bind; tie up	1141	bjo4	bjo4	b j o ⁴	1141	
3000	TL	bind; tie up	1141	vɚ42	vɚ42	v ɚ/ə ⁴²	1141	
3001	GX	bind; tie up	1141	bvu21	bvu21	b v u ²¹	1141	
3002	EQ	bind; tie up	1141	fo21	fo21	f o ²¹	1141	
3003	EG	bind; tie up	1141	u42	u42	u ⁴²	1141	
3004	JM	bind; tie up	1141	u21	u21	u ²¹	1141	
3005	JX	bind; tie up	1141	fv42	fv42	f v ⁴²	1141	
3006	DS	bind; tie up	1141	fv42	fv42	f v ⁴²	1141	
3007	ZC	bind; tie up	1141	v42	v42	v ⁴²	1141	
3008	MZL	bind; tie up	1141	pʰǝɯ42	pʰǝɯ42	pʰ əɯ ⁴²	1141	
974	PB	bird	326	tso4	tso4	ts o ⁴	326	
975	TL	bird	326	tsu42	tsu42	ts u ⁴²	326	
976	GX	bird	326	tsu24	tsu24	ts u ²⁴	326	
977	EQ	bird	326	tsu55	tsu55	ts u ⁵⁵	326	
978	EG	bird	326	tsu44	tsu44	ts u ⁴⁴	326	
979	JM	bird	326	tso55	tso55	ts o ⁵⁵	326	
980	JX	bird	326	tsou44	tsou44	ts ou ⁴⁴	326	
981	DS	bird	326	tsou33	tsou33	ts ou ³³	326	
982	ZC	bird	326	tsou44	tsou44	ts ou ⁴⁴	326	
983	MZL	bird	326	tso44	tso44	ts o ⁴⁴	326	
984	PB	bird's nest	327	kʰro3	kʰro3	kʰ r o ³	327	
985	TL	bird's nest	327	tʂʰɚ21	tʂʰɚ21	ʈʂʰ ɚ/ə ²¹	327	
986	GX	bird's nest	327	tʂʰi42	tʂʰi42	ʈʂʰ i ⁴²	327	
987	EQ	bird's nest	327	(tiɯ24)	tiɯ24	t i/j ɯ ²⁴	2177	
988	EG	bird's nest	327	tsʰɛ44	tsʰɛ44	tsʰ ɛ ⁴⁴	327	
989	JM	bird's nest	327	tɕʰɚ42	tɕʰɚ42	tɕʰ ɚ/ə ⁴²	327	
990	JX	bird's nest	327	kʰv31	kʰv31	kʰ v ³¹	327	
991	DS	bird's nest	327	kʰo33	kʰo33	kʰ o ³³	327	
992	ZC	bird's nest	327	kʰv33	kʰv33	kʰ v ³³	327	
993	MZL	bird's nest	327	tɕʰu21	tɕʰu21	tɕʰ u ²¹	327	
2890	PB	bitter	1074	qʰu2	qʰu2	qʰ u ²	1074	
2891	TL	bitter	1074	qʰo33	qʰo33	qʰ o ³³	1074	
2892	GX	bitter	1074	qʰmu22	qʰmu22	qʰ m u ²²	1074	
2893	EQ	bitter	1074	qʰu22	qʰu22	qʰ u ²²	1074	
2894	EG	bitter	1074	qʰu22	qʰu22	qʰ u ²²	1074	
2895	JM	bitter	1074	qʰu22	qʰu22	qʰ u ²²	1074	
2896	JX	bitter	1074	qʰu22	qʰu22	qʰ u ²²	1074	
2897	DS	bitter	1074	kʰu33	kʰu33	kʰ u ³³	1074	
2898	ZC	bitter	1074	kʰu31	kʰu31	kʰ u ³¹	1074	
2899	MZL	bitter	1074	kʰu33kʰǝɯ33	kʰu33kʰǝɯ33	kʰ u ³³ + kʰ əɯ ³³	1074	
2607	PB	black	1005	χɯ4	χɯ4	χ ɯ ⁴	1005	
2608	TL	black	1005	[xɚ42]	xɚ42	x ɚ/ə ⁴²	2271	1
2609	GX	black	1005	χe24	χe24	χ e ²⁴	1005	
2610	EQ	black	1005	χɯ55	χɯ55	χ ɯ ⁵⁵	1005	
2611	EG	black	1005	xɯ44	xɯ44	x ɯ ⁴⁴	1005	
2612	JM	black	1005	xɯ55	xɯ55	x ɯ ⁵⁵	1005	
2613	JX	black	1005	xɯ44	xɯ44	x ɯ ⁴⁴	1005	
2614	DS	black	1005	xɯ44	xɯ44	x ɯ ⁴⁴	1005	
2615	ZC	black	1005	xɯ44	xɯ44	x ɯ ⁴⁴	1005	
2616	MZL	black	1005	xɯ44	xɯ44	x ɯ ⁴⁴	1005	
559	PB	bladder	150	pʰɯ1	pʰɯ1	pʰ ɯ ¹	150	
560	TL	bladder	150	pʰɯ55	pʰɯ55	pʰ ɯ ⁵⁵	150	
561	GX	bladder	150	pʰɯ55	pʰɯ55	pʰ ɯ ⁵⁵	150	
562	EQ	bladder	150	pʰɯ24	pʰɯ24	pʰ ɯ ²⁴	150	
563	EG	bladder	150	pʰɯ55	pʰɯ55	pʰ ɯ ⁵⁵	150	
564	JM	bladder	150	pʰɯ55	pʰɯ55	pʰ ɯ ⁵⁵	150	
565	JX	bladder	150	[kuã33]	kuã33	k u/w ã ³³	2157	1
566	MZL	bladder	150	pʰǝɯ55	pʰǝɯ55	pʰ əɯ ⁵⁵	150	
459	PB	blood	129	sʰua4	sʰua4	sʰ u/w a ⁴	129	
460	TL	blood	129	suɔ42	suɔ42	s u/w ɔ ⁴²	129	
461	GX	blood	129	sua24	sua24	s u/w a ²⁴	129	
462	EQ	blood	129	sua55	sua55	s u/w a ⁵⁵	129	
463	EG	blood	129	sua44	sua44	s u/w a ⁴⁴	129	
464	JM	blood	129	sua55	sua55	s u/w a ⁵⁵	129	
465	JX	blood	129	suɑ44	suɑ44	s u ɑ ⁴⁴	129	
466	DS	blood	129	sʰua44	sʰua44	sʰ u/w a ⁴⁴	129	
467	ZC	blood	129	sua44	sua44	s u/w a ⁴⁴	129	
468	MZL	blood	129	sua44	sua44	s u/w a ⁴⁴	129	
3190	PB	blow (the trumpet)	1218	pʰɯ1	pʰɯ1	pʰ ɯ ¹	1218	
3191	TL	blow (the trumpet)	1218	pʰɯ55	pʰɯ55	pʰ ɯ ⁵⁵	1218	
3192	GX	blow (the trumpet)	1218	pu55	pu55	p u ⁵⁵	1218	
3193	EQ	blow (the trumpet)	1218	pʰɯ24	pʰɯ24	pʰ ɯ ²⁴	1218	
3194	EG	blow (the trumpet)	1218	pʰɯ55	pʰɯ55	pʰ ɯ ⁵⁵	1218	
3195	JM	blow (the trumpet)	1218	pʰɯ55	pʰɯ55	pʰ ɯ ⁵⁵	1218	
3196	JX	blow (the trumpet)	1218	pʰɯ55	pʰɯ55	pʰ ɯ ⁵⁵	1218	
3197	DS	blow (the trumpet)	1218	pʰu55	pʰu55	pʰ u ⁵⁵	1218	
3198	ZC	blow (the trumpet)	1218	pʰǝɯ55	pʰǝɯ55	pʰ əɯ ⁵⁵	1218	
3199	MZL	blow (the trumpet)	1218	pʰǝɯ55	pʰǝɯ55	pʰ əɯ ⁵⁵	1218	
1806	PB	boat; ship	602	jen1b	jen1b	j e n 1b/¹	602	
1807	TL	boat; ship	602	jen35	jen35	j e n ³⁵	602	
1808	GX	boat; ship	602	jen12	jen12	j e n ¹²	602	
1809	EQ	boat; ship	602	ɲia21	ɲia21	ɲ i/j a ²¹	602	
1810	EG	boat; ship	602	ɲa21	ɲa21	ɲ a ²¹	602	
1811	JM	boat; ship	602	ɲɚ21	ɲɚ21	ɲ ɚ/ə ²¹	602	
1812	JX	boat; ship	602	jen21	jen21	j e n ²¹	602	
1813	DS	boat; ship	602	jen21	jen21	j e n ²¹	602	
1814	ZC	boat; ship	602	je21	je21	j e ²¹	602	
1815	MZL	boat; ship	602	jen21	jen21	j e n ²¹	602	
489	PB	bone	133	qua4	qua4	q u/w a ⁴	133	
490	TL	bone	133	ku42	ku42	k u ⁴²	133	
491	GX	bone	133	qua24	qua24	q u/w a ²⁴	133	
492	EQ	bone	133	qua55	qua55	q u/w a ⁵⁵	133	
493	EG	bone	133	qua44	qua44	q u/w a ⁴⁴	133	
494	JM	bone	133	qua55	qua55	q u/w a ⁵⁵	133	
495	JX	bone	133	kuɑ44	kuɑ44	k u ɑ ⁴⁴	133	
496	DS	bone	133	kua44	kua44	k u/w a ⁴⁴	133	
497	ZC	bone	133	kua44	kua44	k u/w a ⁴⁴	133	
498	MZL	bone	133	kua44	kua44	k u/w a ⁴⁴	133	
479	PB	brains	132	no2	no2	n o ²	132	
480	TL	brains	132	nv33	nv33	n v ³³	132	
481	GX	brains	132	noŋ22	noŋ22	n o ŋ ²²	132	
482	EQ	brains	132	no22	no22	n o ²²	132	
483	EG	brains	132	nõ22	nõ22	n õ ²²	132	
484	JM	brains	132	nõ22	nõ22	n õ ²²	132	
485	JX	brains	132	nõ33	nõ33	n õ ³³	132	
486	DS	brains	132	nõ33	nõ33	n õ ³³	132	
487	ZC	brains	132	[nao31kʰv55/nao31tsi33]	nao31tsi33]	n ao ³¹ + ts i ³³	132	
488	MZL	brains	132	nɚ̃22ɕyi22	nɚ̃22ɕyi22	n ɚ/ə̃ ²² + ɕ y/ɥ i ²²	132	
372	PB	breasts	94	ba4	ba4	b a ⁴	94	
373	TL	breasts	94	bo42	bo42	b o ⁴²	94	
374	GX	breasts	94	ba21	ba21	b a ²¹	94	
375	EQ	breasts	94	pa21	pa21	p a ²¹	94	
376	EG	breasts	94	pa42	pa42	p a ⁴²	94	
377	JM	breasts	94	pa42	pa42	p a ⁴²	94	
378	JX	breasts	94	pɑ42	pɑ42	p ɑ ⁴²	94	
379	DS	breasts	94	pa42	pa42	p a ⁴²	94	
380	ZC	breasts	94	pa42	pa42	p a ⁴²	94	
381	MZL	breasts	94	[ŋɔŋ33]	ŋɔŋ33	ŋ ɔ ŋ ³³	2149	1
332	PB	bridge	70	gu1	gu1	g u ¹	70	
333	TL	bridge	70	gv35	gv35	g v ³⁵	70	
334	GX	bridge	70	gu12	gu12	g u ¹²	70	
335	EQ	bridge	70	ku21	ku21	k u ²¹	70	
336	EG	bridge	70	kv21	kv21	k v ²¹	70	
337	JM	bridge	70	kv21	kv21	k v ²¹	70	
338	JX	bridge	70	kuo21	kuo21	k u/w o ²¹	70	
339	DS	bridge	70	ku21	ku21	k u ²¹	70	
340	ZC	bridge	70	ku21	ku21	k u ²¹	70	
341	MZL	bridge	70	kv21	kv21	k v ²¹	70	
775	PB	brothers	235	njoŋ1+brother	njoŋ1+brother	n j o ŋ ¹ + b r o t h e r	235	
776	TL	brothers	235	jvŋ55tʰi33	jvŋ55tʰi33	j v ŋ ⁵⁵ + tʰ i ³³	235	
777	GX	brothers	235	joŋ55tʰi22	joŋ55tʰi22	j o ŋ ⁵⁵ + tʰ i ²²	235	
778	EQ	brothers	235	ɲio24tʰi22	ɲio24tʰi22	ɲ i/j o ²⁴ + tʰ i ²²	235	
779	JX	brothers	235	jõ55tʰi33	jõ55tʰi33	j õ ⁵⁵ + tʰ i ³³	235	
780	MZL	brothers	235	joŋ55tʰɛ33	joŋ55tʰɛ33	j o ŋ ⁵⁵ + tʰ ɛ ³³	235	
1333	PB	buckwheat	413	go1	go1	g o ¹	413	
1334	TL	buckwheat	413	gv35	gv35	g v ³⁵	413	
1335	GX	buckwheat	413	gao12	gao12	g ao ¹²	413	
1336	EQ	buckwheat	413	ku21	ku21	k u ²¹	413	
1337	EG	buckwheat	413	kv21	kv21	k v ²¹	413	
1338	JM	buckwheat	413	kv21	kv21	k v ²¹	413	
1339	JX	buckwheat	413	kv21	kv21	k v ²¹	413	
1340	DS	buckwheat	413	ko21	ko21	k o ²¹	413	
1341	ZC	buckwheat	413	kv21	kv21	k v ²¹	413	
1342	MZL	buckwheat	413	kv21	kv21	k v ²¹	413	
3728	PB	buy	1516	mæ5	mæ5	m æ ⁵	1516	
3729	TL	buy	1516	ma21	ma21	m a ²¹	1516	
3730	GX	buy	1516	mæ42	mæ42	m æ ⁴²	1516	
3731	EQ	buy	1516	mæ43	mæ43	m æ ⁴ + ³	1516	
3732	EG	buy	1516	ma42	ma42	m a ⁴²	1516	
3733	JM	buy	1516	ma42	ma42	m a ⁴²	1516	
3734	JX	buy	1516	ma42	ma42	m a ⁴²	1516	
3735	DS	buy	1516	mɚ42	mɚ42	m ɚ/ə ⁴²	1516	
3736	ZC	buy	1516	mɛ42	mɛ42	m ɛ ⁴²	1516	
3737	MZL	buy	1516	mɚ21	mɚ21	m ɚ/ə ²¹	1516	
1203	PB	cane, vine	390	mɛ5	mɛ5	m ɛ ⁵	390	
1204	TL	cane, vine	390	mɛ21	mɛ21	m ɛ ²¹	390	
1205	GX	cane, vine	390	men42	men42	m e n ⁴²	390	
1206	EQ	cane, vine	390	mE43	mE43	m ᴇ/ɛ ⁴ + ³	390	
1207	EG	cane, vine	390	mɛ42	mɛ42	m ɛ ⁴²	390	
1208	JM	cane, vine	390	me42	me42	m e ⁴²	390	
1209	JX	cane, vine	390	me42	me42	m e ⁴²	390	
1210	DS	cane, vine	390	me42	me42	m e ⁴²	390	
1211	ZC	cane, vine	390	me21	me21	m e ²¹	390	
1212	MZL	cane, vine	390	me21	me21	m e ²¹	390	
3030	PB	carry (shoulder)	1151	bjo2	bjo2	b j o ²	1151	
3031	TL	carry (shoulder)	1151	vɚ33	vɚ33	v ɚ/ə ³³	1151	
3032	EG	carry (shoulder)	1151	vɛ22	vɛ22	v ɛ ²²	1151	
3033	JM	carry (shoulder)	1151	ve22	ve22	v e ²²	1151	
3034	JX	carry (shoulder)	1151	v33	v33	v ³³	1151	
3035	DS	carry (shoulder)	1151	(jɚ31)	jɚ31	j ɚ/ə ³¹	2288	
3036	ZC	carry (shoulder)	1151	(jɛ21)	jɛ21	j ɛ ²¹	2289	
3037	MZL	carry (shoulder)	1151	pa21[/piɛ̃42]	pa21	p a ²¹	1151	
3038	MZL	carry (shoulder)	1151	pa21[/piɛ̃42]	piɛ̃42]	p i/j ɛ̃ ⁴²	1151	
881	PB	cat	291	xua1	xua1	x u/w a ¹	291	
882	TL	cat	291	hɔ42lɔ35	hɔ42lɔ35	h ɔ ⁴² + l ɔ ³⁵	291	
883	GX	cat	291	xua55lao21	xua55lao21	x u/w a ⁵⁵ + l ao ²¹	291	
884	EQ	cat	291	xuæ55lo21	xuæ55lo21	x u/w æ ⁵⁵ + l o ²¹	291	
885	EG	cat	291	xua55lo21	xua55lo21	x u/w a ⁵⁵ + l o ²¹	291	
886	JM	cat	291	xua55lo21	xua55lo21	x u/w a ⁵⁵ + l o ²¹	291	
887	JX	cat	291	ɑ̃⁰ni55	ɑ̃⁰ni55	ɑ̃ ⁰ + n i ⁵⁵	291	
888	DS	cat	291	aŋ55ni55	aŋ55ni55	a ŋ ⁵⁵ + n i ⁵⁵	291	
889	ZC	cat	291	a55mi55	a55mi55	a ⁵⁵ + m i ⁵⁵	291	
890	MZL	cat	291	a55ni55tsi33	a55ni55tsi33	a ⁵⁵ + n i ⁵⁵ + ts i ³³	291	
4317	PB	catch; capture	1813	kæ4	kæ4	k æ ⁴	1813	
4318	GX	catch; capture	1813	kæ24	kæ24	k æ ²⁴	1813	
4319	EQ	catch; capture	1813	kæ55	kæ55	k æ ⁵⁵	1813	
4320	EG	catch; capture	1813	ka44	ka44	k a ⁴⁴	1813	
4321	JM	catch; capture	1813	ka55	ka55	k a ⁵⁵	1813	
4322	JX	catch; capture	1813	ka44	ka44	k a ⁴⁴	1813	
4323	DS	catch; capture	1813	kɚ44	kɚ44	k ɚ/ə ⁴⁴	1813	
4324	ZC	catch; capture	1813	kɛ44	kɛ44	k ɛ ⁴⁴	1813	
4325	MZL	catch; capture	1813	kɚ44	kɚ44	k ɚ/ə ⁴⁴	1813	
797	PB	cattle	254	ŋɯ1b	ŋɯ1b	ŋ ɯ 1b/¹	254	
798	TL	cattle	254	ŋe35	ŋe35	ŋ e ³⁵	254	
799	GX	cattle	254	ŋe12	ŋe12	ŋ e ¹²	254	
800	EQ	cattle	254	ŋɯ21	ŋɯ21	ŋ ɯ ²¹	254	
801	EG	cattle	254	ŋɯ21	ŋɯ21	ŋ ɯ ²¹	254	
802	JM	cattle	254	ɯ̃21	ɯ̃21	ɯ̃ ²¹	254	
803	JX	cattle	254	ŋǝ21	ŋǝ21	ŋ ə ²¹	254	
804	DS	cattle	254	ŋǝ21	ŋǝ21	ŋ ə ²¹	254	
805	ZC	cattle	254	ŋɯ21	ŋɯ21	ŋ ɯ ²¹	254	
806	MZL	cattle	254	ŋǝɯ21	ŋǝɯ21	ŋ əɯ ²¹	254	
1520	PB	chaff; bran	457	tʰroŋ1	tʰroŋ1	tʰ r o ŋ ¹	457	
1521	TL	chaff; bran	457	tʰioŋ55	tʰioŋ55	tʰ i/j o ŋ ⁵⁵	457	
1522	GX	chaff; bran	457	tsʰoŋ55	tsʰoŋ55	tsʰ o ŋ ⁵⁵	457	
1523	EQ	chaff; bran	457	tʰio24	tʰio24	tʰ i/j o ²⁴	457	
1524	EG	chaff; bran	457	(qa44tɕyi21)	qa44tɕyi21	q a ⁴⁴ + tɕ y/ɥ i ²¹	2200	
1525	JM	chaff; bran	457	ʈõ55	ʈõ55	ʈ õ ⁵⁵	457	
1526	JX	chaff; bran	457	tsʰõ55	tsʰõ55	tsʰ õ ⁵⁵	457	
1527	DS	chaff; bran	457	tʂoŋ55	tʂoŋ55	ʈʂ o ŋ ⁵⁵	457	
1528	ZC	chaff; bran	457	tsʰo55	tsʰo55	tsʰ o ⁵⁵	457	
1529	MZL	chaff; bran	457	tsʰoŋ55	tsʰoŋ55	tsʰ o ŋ ⁵⁵	457	
3059	PB	change	1158	pren5	pren5	p r e n ⁵	1158	
3060	TL	change	1158	tɕyen21	tɕyen21	tɕ y/ɥ e n ²¹	1158	
3061	GX	change	1158	tɕyen42	tɕyen42	tɕ y/ɥ e n ⁴²	1158	
3062	EQ	change	1158	pE43	pE43	p ᴇ/ɛ ⁴ + ³	1158	
3063	EG	change	1158	(ka42)pɛ42	pɛ42	p ɛ ⁴²	1158	
3064	JM	change	1158	(ka42)pe42	pe42	p e ⁴²	1158	
